transaction_id,card_id,bin,mcc,amount,card_present,device_id,ip_country,home_country,rule_name,rule_description,rule_weight
tx_7233,card_1158,400000,5732,690.25,False,device_3009,DE,DE,high_amount_cnp,High amount card not present transaction,25
tx_7241,card_886,510000,6051,826.79,False,device_2364,DE,DE,high_amount_cnp,High amount card not present transaction,25
tx_7243,card_673,510000,7995,723.19,False,device_1576,DE,DE,high_amount_cnp,High amount card not present transaction,25
tx_7246,card_515,370000,6051,891.3,False,device_2933,AU,AU,high_amount_cnp,High amount card not present transaction,25
tx_7257,card_985,370000,6051,882.69,False,device_4610,FR,FR,high_amount_cnp,High amount card not present transaction,25
tx_7258,card_612,510000,5732,637.44,False,device_1442,DE,DE,high_amount_cnp,High amount card not present transaction,25
tx_7261,card_122,400000,6051,804.42,False,device_180,CA,CA,high_amount_cnp,High amount card not present transaction,25
tx_7262,card_888,370000,6051,706.44,False,device_3057,DE,DE,high_amount_cnp,High amount card not present transaction,25
tx_7271,card_831,370000,6051,957.25,False,device_1647,AU,AU,high_amount_cnp,High amount card not present transaction,25
tx_7279,card_1003,400000,5732,783.67,False,device_1324,FR,FR,high_amount_cnp,High amount card not present transaction,25
tx_7281,card_291,400000,6051,631.44,False,device_2187,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_7282,card_218,370000,6051,762.8,False,device_4913,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_7284,card_1032,400100,6051,789.43,False,device_4680,CA,CA,high_amount_cnp,High amount card not present transaction,25
tx_7290,card_1028,370000,5732,695.34,False,device_4087,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_7292,card_1076,520000,7995,743.38,False,device_1625,AU,AU,high_amount_cnp,High amount card not present transaction,25
tx_7294,card_306,400100,7995,717.04,False,device_3406,AU,AU,high_amount_cnp,High amount card not present transaction,25
tx_7296,card_788,530000,5732,555.88,False,device_1294,DE,DE,high_amount_cnp,High amount card not present transaction,25
tx_7307,card_968,400100,7995,877.38,False,device_2737,MX,MX,high_amount_cnp,High amount card not present transaction,25
tx_7308,card_913,400000,7995,894.39,False,device_943,CA,CA,high_amount_cnp,High amount card not present transaction,25
tx_7310,card_939,400100,6051,744.04,False,device_1252,FR,FR,high_amount_cnp,High amount card not present transaction,25
tx_7311,card_644,370000,6051,832.9,False,device_1661,AU,AU,high_amount_cnp,High amount card not present transaction,25
tx_7321,card_1110,530000,7995,678.7,False,device_573,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_7323,card_738,370000,5732,598.87,False,device_450,FR,FR,high_amount_cnp,High amount card not present transaction,25
tx_7338,card_600,400000,6051,789.47,False,device_1598,DE,DE,high_amount_cnp,High amount card not present transaction,25
tx_7345,card_626,400000,6051,803.65,False,device_3899,AU,AU,high_amount_cnp,High amount card not present transaction,25
tx_7348,card_104,400100,6051,703.09,False,device_2278,CA,CA,high_amount_cnp,High amount card not present transaction,25
tx_7361,card_136,400000,7995,599.24,False,device_757,FR,FR,high_amount_cnp,High amount card not present transaction,25
tx_7364,card_671,400000,5732,596.16,False,device_4309,AU,AU,high_amount_cnp,High amount card not present transaction,25
tx_7370,card_596,400100,6051,717.83,False,device_3222,AU,AU,high_amount_cnp,High amount card not present transaction,25
tx_7375,card_430,400100,6051,580.44,False,device_3198,AU,AU,high_amount_cnp,High amount card not present transaction,25
tx_7384,card_279,530000,7995,505.39,False,device_1947,CA,CA,high_amount_cnp,High amount card not present transaction,25
tx_7385,card_768,370000,6051,784.37,False,device_4129,DE,FR,high_amount_cnp,High amount card not present transaction,25
tx_7393,card_714,400100,6051,926.78,False,device_3236,MX,MX,high_amount_cnp,High amount card not present transaction,25
tx_7397,card_901,530000,6051,888.43,False,device_814,DE,DE,high_amount_cnp,High amount card not present transaction,25
tx_7401,card_658,520000,7995,822.14,False,device_4397,FR,FR,high_amount_cnp,High amount card not present transaction,25
tx_7406,card_1147,400100,6051,836.58,False,device_4366,AU,AU,high_amount_cnp,High amount card not present transaction,25
tx_7412,card_1027,510000,7995,746.61,False,device_559,MX,MX,high_amount_cnp,High amount card not present transaction,25
tx_7421,card_1189,510000,6051,978.44,False,device_3739,AU,AU,high_amount_cnp,High amount card not present transaction,25
tx_7425,card_1082,510000,7995,655.11,False,device_2941,AU,AU,high_amount_cnp,High amount card not present transaction,25
tx_7437,card_696,510000,7995,781.47,False,device_3334,FR,FR,high_amount_cnp,High amount card not present transaction,25
tx_7478,card_1025,400100,7995,766.84,False,device_4313,FR,FR,high_amount_cnp,High amount card not present transaction,25
tx_7487,card_766,370000,5732,605.31,False,device_1808,MX,MX,high_amount_cnp,High amount card not present transaction,25
tx_7492,card_1023,370000,5732,501.86,False,device_249,AU,AU,high_amount_cnp,High amount card not present transaction,25
tx_7502,card_1020,520000,5732,710.91,False,device_69,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_7511,card_938,370000,6051,599.55,False,device_4164,MX,MX,high_amount_cnp,High amount card not present transaction,25
tx_7517,card_1177,510000,7995,515.33,False,device_1623,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_7524,card_830,520000,6051,885.89,False,device_3937,MX,MX,high_amount_cnp,High amount card not present transaction,25
tx_7535,card_521,400000,5732,680.28,False,device_4153,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_7556,card_925,510000,7995,827.88,False,device_2620,DE,DE,high_amount_cnp,High amount card not present transaction,25
tx_7558,card_193,370000,6051,877.4,False,device_4297,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_7562,card_63,370000,7995,870.51,False,device_667,FR,FR,high_amount_cnp,High amount card not present transaction,25
tx_7570,card_463,510000,6051,785.89,False,device_3604,DE,DE,high_amount_cnp,High amount card not present transaction,25
tx_7580,card_804,400000,7995,966.6,False,device_737,GB,GB,high_amount_cnp,High amount card not present transaction,25
tx_7592,card_590,400100,7995,840.05,False,device_4904,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_7605,card_1040,400100,6051,611.83,False,device_3059,FR,FR,high_amount_cnp,High amount card not present transaction,25
tx_7616,card_44,400100,6051,630.5,False,device_2558,DE,DE,high_amount_cnp,High amount card not present transaction,25
tx_7637,card_383,400100,6051,943.96,False,device_4441,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_7638,card_1042,530000,6051,933.82,False,device_4435,FR,FR,high_amount_cnp,High amount card not present transaction,25
tx_7639,card_441,370000,6051,533.9,False,device_373,DE,DE,high_amount_cnp,High amount card not present transaction,25
tx_7642,card_533,400100,5732,714.41,False,device_2590,CA,CA,high_amount_cnp,High amount card not present transaction,25
tx_7648,card_794,400000,7995,540.5,False,device_1471,GB,GB,high_amount_cnp,High amount card not present transaction,25
tx_7653,card_264,510000,6051,993.38,False,device_3166,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_7654,card_513,520000,6051,585.13,False,device_3227,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_7671,card_373,520000,7995,825.29,False,device_3156,DE,DE,high_amount_cnp,High amount card not present transaction,25
tx_7681,card_623,510000,6051,822.21,False,device_1505,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_7684,card_665,520000,7995,521.67,False,device_176,GB,GB,high_amount_cnp,High amount card not present transaction,25
tx_7689,card_367,520000,7995,849.1,False,device_4827,CA,CA,high_amount_cnp,High amount card not present transaction,25
tx_7695,card_33,400100,7995,997.86,False,device_2751,MX,MX,high_amount_cnp,High amount card not present transaction,25
tx_7699,card_875,520000,7995,673.85,False,device_3859,MX,MX,high_amount_cnp,High amount card not present transaction,25
tx_7700,card_439,510000,7995,627.97,False,device_3050,MX,MX,high_amount_cnp,High amount card not present transaction,25
tx_7708,card_783,510000,7995,748.9,False,device_4463,MX,MX,high_amount_cnp,High amount card not present transaction,25
tx_7717,card_360,370000,7995,640.45,False,device_2595,MX,MX,high_amount_cnp,High amount card not present transaction,25
tx_7720,card_969,370000,5732,516.55,False,device_616,DE,DE,high_amount_cnp,High amount card not present transaction,25
tx_7732,card_1080,370000,7995,836.26,False,device_4390,MX,MX,high_amount_cnp,High amount card not present transaction,25
tx_7746,card_843,530000,7995,964.85,False,device_585,GB,GB,high_amount_cnp,High amount card not present transaction,25
tx_7748,card_276,530000,6051,864.68,False,device_3355,MX,MX,high_amount_cnp,High amount card not present transaction,25
tx_7760,card_259,400100,7995,662.04,False,device_2984,MX,MX,high_amount_cnp,High amount card not present transaction,25
tx_7761,card_1055,400100,6051,747.12,False,device_2770,CA,DE,high_amount_cnp,High amount card not present transaction,25
tx_7786,card_732,400100,6051,638.78,False,device_4017,DE,DE,high_amount_cnp,High amount card not present transaction,25
tx_7791,card_258,400000,6051,766.3,False,device_4047,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_7794,card_756,370000,6051,650.48,False,device_628,GB,GB,high_amount_cnp,High amount card not present transaction,25
tx_7809,card_724,400000,6051,672.65,False,device_1081,DE,DE,high_amount_cnp,High amount card not present transaction,25
tx_7820,card_918,520000,5732,694.73,False,device_1345,MX,MX,high_amount_cnp,High amount card not present transaction,25
tx_7827,card_106,400000,6051,616.2,False,device_1789,US,US,high_amount_cnp,High amount card not present transaction,25
tx_7834,card_845,400100,7995,701.2,False,device_4868,AU,AU,high_amount_cnp,High amount card not present transaction,25
tx_7848,card_437,530000,6051,729.13,False,device_1238,CA,CA,high_amount_cnp,High amount card not present transaction,25
tx_7863,card_153,400000,6051,523.34,False,device_4442,AU,AU,high_amount_cnp,High amount card not present transaction,25
tx_7867,card_1157,400000,7995,678.31,False,device_4375,CA,CA,high_amount_cnp,High amount card not present transaction,25
tx_7873,card_1050,370000,6051,784.09,False,device_2603,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_7882,card_919,370000,6051,615.61,False,device_676,US,US,high_amount_cnp,High amount card not present transaction,25
tx_7893,card_760,400100,6051,637.08,False,device_2381,CA,CA,high_amount_cnp,High amount card not present transaction,25
tx_7894,card_658,520000,7995,970.34,False,device_2227,FR,FR,high_amount_cnp,High amount card not present transaction,25
tx_7899,card_1084,530000,7995,510.96,False,device_2756,GB,GB,high_amount_cnp,High amount card not present transaction,25
tx_7901,card_813,400000,6051,743.01,False,device_2026,AU,AU,high_amount_cnp,High amount card not present transaction,25
tx_7905,card_222,400000,7995,797.14,False,device_3956,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_7906,card_887,400000,6051,903.58,False,device_1116,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_7912,card_623,510000,6051,994.12,False,device_3995,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_7919,card_536,510000,5732,513.45,False,device_1594,FR,FR,high_amount_cnp,High amount card not present transaction,25
tx_7926,card_750,510000,7995,873.23,False,device_582,CA,CA,high_amount_cnp,High amount card not present transaction,25
tx_7934,card_779,400000,5732,653.01,False,device_1349,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_7940,card_1122,520000,7995,850.23,False,device_2832,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_7946,card_512,520000,7995,757.69,False,device_2406,CA,CA,high_amount_cnp,High amount card not present transaction,25
tx_7958,card_653,400000,7995,933.67,False,device_3998,AU,AU,high_amount_cnp,High amount card not present transaction,25
tx_7964,card_415,400100,7995,539.96,False,device_1437,GB,GB,high_amount_cnp,High amount card not present transaction,25
tx_7968,card_420,530000,6051,665.7,False,device_3113,MX,MX,high_amount_cnp,High amount card not present transaction,25
tx_7978,card_249,520000,6051,545.93,False,device_1738,FR,FR,high_amount_cnp,High amount card not present transaction,25
tx_7986,card_20,520000,7995,711.61,False,device_709,CA,CA,high_amount_cnp,High amount card not present transaction,25
tx_7987,card_175,520000,5732,794.95,False,device_4996,FR,FR,high_amount_cnp,High amount card not present transaction,25
tx_7988,card_969,370000,7995,861.45,False,device_476,DE,DE,high_amount_cnp,High amount card not present transaction,25
tx_7995,card_1006,400000,7995,894.04,False,device_2458,BR,MX,high_amount_cnp,High amount card not present transaction,25
tx_8001,card_608,530000,6051,762.1,False,device_708,US,US,high_amount_cnp,High amount card not present transaction,25
tx_8024,card_400,400000,6051,862.53,False,device_446,FR,FR,high_amount_cnp,High amount card not present transaction,25
tx_8035,card_628,370000,7995,958.71,False,device_4048,BR,AU,high_amount_cnp,High amount card not present transaction,25
tx_8037,card_1163,520000,7995,729.03,False,device_1089,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_8043,card_44,400100,7995,971.93,False,device_2583,DE,DE,high_amount_cnp,High amount card not present transaction,25
tx_8057,card_882,370000,6051,686.71,False,device_2238,AU,AU,high_amount_cnp,High amount card not present transaction,25
tx_8064,card_1024,400000,6051,910.62,False,device_940,GB,GB,high_amount_cnp,High amount card not present transaction,25
tx_8076,card_1149,400100,5732,572.92,False,device_3678,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_8078,card_304,520000,5732,762.15,False,device_2293,AU,AU,high_amount_cnp,High amount card not present transaction,25
tx_8085,card_327,400100,7995,936.89,False,device_3374,FR,FR,high_amount_cnp,High amount card not present transaction,25
tx_8088,card_654,510000,7995,814.51,False,device_2754,CA,CA,high_amount_cnp,High amount card not present transaction,25
tx_8092,card_850,370000,7995,501.94,False,device_4297,DE,DE,high_amount_cnp,High amount card not present transaction,25
tx_8093,card_848,370000,5732,673.67,False,device_3550,FR,FR,high_amount_cnp,High amount card not present transaction,25
tx_8097,card_109,520000,6051,659.05,False,device_1442,MX,MX,high_amount_cnp,High amount card not present transaction,25
tx_8098,card_1075,510000,6051,619.84,False,device_465,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_8100,card_509,520000,5732,577.21,False,device_1429,MX,MX,high_amount_cnp,High amount card not present transaction,25
tx_8106,card_546,400000,5732,550.87,False,device_3371,MX,MX,high_amount_cnp,High amount card not present transaction,25
tx_8109,card_559,400100,6051,535.43,False,device_575,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_8110,card_944,370000,6051,567.43,False,device_628,FR,FR,high_amount_cnp,High amount card not present transaction,25
tx_8114,card_714,400100,7995,947.56,False,device_344,MX,MX,high_amount_cnp,High amount card not present transaction,25
tx_8122,card_731,400000,5732,588.54,False,device_87,DE,DE,high_amount_cnp,High amount card not present transaction,25
tx_8141,card_440,400000,6051,717.55,False,device_193,FR,FR,high_amount_cnp,High amount card not present transaction,25
tx_8145,card_1185,520000,5732,579.13,False,device_3447,AU,AU,high_amount_cnp,High amount card not present transaction,25
tx_8146,card_337,370000,6051,802.23,False,device_2231,GB,GB,high_amount_cnp,High amount card not present transaction,25
tx_8152,card_944,370000,6051,658.89,False,device_4354,FR,FR,high_amount_cnp,High amount card not present transaction,25
tx_8160,card_752,370000,6051,738.08,False,device_3016,CA,CA,high_amount_cnp,High amount card not present transaction,25
tx_8165,card_841,400100,6051,721.29,False,device_4844,DE,DE,high_amount_cnp,High amount card not present transaction,25
tx_8166,card_1043,370000,6051,654.74,False,device_2838,AU,AU,high_amount_cnp,High amount card not present transaction,25
tx_8171,card_831,370000,7995,501.01,False,device_1547,AU,AU,high_amount_cnp,High amount card not present transaction,25
tx_8184,card_732,400100,6051,909.66,False,device_497,DE,DE,high_amount_cnp,High amount card not present transaction,25
tx_8185,card_179,400000,7995,753.99,False,device_1311,FR,FR,high_amount_cnp,High amount card not present transaction,25
tx_8186,card_1152,400000,6051,946.7,False,device_4586,DE,DE,high_amount_cnp,High amount card not present transaction,25
tx_8195,card_609,400100,6051,894.66,False,device_908,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_8197,card_1100,400000,7995,879.82,False,device_872,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_8207,card_1111,400100,5732,761.64,False,device_379,CA,CA,high_amount_cnp,High amount card not present transaction,25
tx_8210,card_517,520000,7995,768.36,False,device_2660,FR,FR,high_amount_cnp,High amount card not present transaction,25
tx_8214,card_47,370000,5732,716.05,False,device_2446,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_8218,card_615,370000,7995,986.38,False,device_317,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_8226,card_1134,520000,7995,855.26,False,device_3179,CA,CA,high_amount_cnp,High amount card not present transaction,25
tx_8237,card_96,370000,6051,838.67,False,device_2945,US,US,high_amount_cnp,High amount card not present transaction,25
tx_8238,card_949,400000,7995,965.87,False,device_430,GB,GB,high_amount_cnp,High amount card not present transaction,25
tx_8244,card_383,400100,7995,528.46,False,device_3383,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_8246,card_278,510000,7995,937.49,False,device_357,GB,GB,high_amount_cnp,High amount card not present transaction,25
tx_8251,card_243,400000,5732,775.47,False,device_3289,FR,FR,high_amount_cnp,High amount card not present transaction,25
tx_8264,card_846,400000,5732,655.61,False,device_2756,CA,CA,high_amount_cnp,High amount card not present transaction,25
tx_8271,card_242,520000,7995,896.29,False,device_1557,AU,AU,high_amount_cnp,High amount card not present transaction,25
tx_8272,card_255,520000,6051,714.73,False,device_1370,GB,GB,high_amount_cnp,High amount card not present transaction,25
tx_8281,card_657,520000,5732,686.83,False,device_843,MX,US,high_amount_cnp,High amount card not present transaction,25
tx_8285,card_11,400000,6051,617.77,False,device_286,GB,GB,high_amount_cnp,High amount card not present transaction,25
tx_8289,card_685,510000,6051,753.94,False,device_2425,MX,MX,high_amount_cnp,High amount card not present transaction,25
tx_8290,card_358,400100,6051,952.02,False,device_1092,US,US,high_amount_cnp,High amount card not present transaction,25
tx_8294,card_930,510000,7995,553.69,False,device_4258,CA,CA,high_amount_cnp,High amount card not present transaction,25
tx_8295,card_427,370000,7995,510.15,False,device_2659,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_8302,card_472,510000,6051,948.13,False,device_1883,US,US,high_amount_cnp,High amount card not present transaction,25
tx_8309,card_12,370000,7995,698.34,False,device_2447,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_8323,card_1030,520000,6051,941.94,False,device_1061,AU,AU,high_amount_cnp,High amount card not present transaction,25
tx_8350,card_741,400000,6051,648.35,False,device_210,AU,AU,high_amount_cnp,High amount card not present transaction,25
tx_8353,card_787,400000,7995,506.87,False,device_1962,AU,AU,high_amount_cnp,High amount card not present transaction,25
tx_8371,card_707,370000,7995,758.85,False,device_3137,MX,MX,high_amount_cnp,High amount card not present transaction,25
tx_8372,card_1190,530000,5732,550.61,False,device_3859,FR,FR,high_amount_cnp,High amount card not present transaction,25
tx_8378,card_742,400100,5732,597.12,False,device_1855,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_8385,card_1124,400000,6051,643.77,False,device_4369,MX,MX,high_amount_cnp,High amount card not present transaction,25
tx_8388,card_787,400000,6051,763.55,False,device_3379,AU,AU,high_amount_cnp,High amount card not present transaction,25
tx_8392,card_324,400000,6051,719.73,False,device_4765,FR,FR,high_amount_cnp,High amount card not present transaction,25
tx_8394,card_521,400000,5732,573.82,False,device_3457,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_8395,card_786,510000,6051,815.05,False,device_1292,MX,MX,high_amount_cnp,High amount card not present transaction,25
tx_8400,card_652,520000,6051,904.59,False,device_2506,US,US,high_amount_cnp,High amount card not present transaction,25
tx_8404,card_1118,400100,5732,590.33,False,device_4572,DE,DE,high_amount_cnp,High amount card not present transaction,25
tx_8406,card_712,520000,6051,845.27,False,device_334,GB,GB,high_amount_cnp,High amount card not present transaction,25
tx_8434,card_389,400100,6051,807.54,False,device_4319,AU,AU,high_amount_cnp,High amount card not present transaction,25
tx_8457,card_644,370000,6051,694.74,False,device_1436,AU,AU,high_amount_cnp,High amount card not present transaction,25
tx_8461,card_957,400100,6051,826.07,False,device_2775,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_8480,card_334,370000,7995,705.55,False,device_1665,GB,GB,high_amount_cnp,High amount card not present transaction,25
tx_8483,card_733,400000,6051,808.78,False,device_804,US,US,high_amount_cnp,High amount card not present transaction,25
tx_8498,card_96,370000,6051,928.0,False,device_1778,US,US,high_amount_cnp,High amount card not present transaction,25
tx_8513,card_287,530000,7995,955.55,False,device_2547,AU,AU,high_amount_cnp,High amount card not present transaction,25
tx_8514,card_689,400000,7995,923.67,False,device_2049,US,US,high_amount_cnp,High amount card not present transaction,25
tx_8520,card_321,510000,6051,785.32,False,device_2096,MX,MX,high_amount_cnp,High amount card not present transaction,25
tx_8543,card_612,510000,7995,897.98,False,device_2648,DE,DE,high_amount_cnp,High amount card not present transaction,25
tx_8546,card_961,400000,6051,680.48,False,device_334,US,US,high_amount_cnp,High amount card not present transaction,25
tx_8547,card_1110,530000,6051,510.19,False,device_214,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_8548,card_160,520000,5732,611.26,False,device_89,GB,GB,high_amount_cnp,High amount card not present transaction,25
tx_8556,card_1118,400100,6051,838.69,False,device_146,DE,DE,high_amount_cnp,High amount card not present transaction,25
tx_8562,card_556,400000,7995,974.5,False,device_330,CA,CA,high_amount_cnp,High amount card not present transaction,25
tx_8566,card_437,530000,7995,730.03,False,device_1433,CA,CA,high_amount_cnp,High amount card not present transaction,25
tx_8572,card_474,530000,7995,558.52,False,device_766,DE,DE,high_amount_cnp,High amount card not present transaction,25
tx_8573,card_225,400000,6051,877.65,False,device_2099,FR,FR,high_amount_cnp,High amount card not present transaction,25
tx_8585,card_291,400000,7995,899.49,False,device_4528,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_8602,card_1128,400100,6051,733.66,False,device_3794,MX,MX,high_amount_cnp,High amount card not present transaction,25
tx_8604,card_642,370000,6051,900.78,False,device_3668,MX,MX,high_amount_cnp,High amount card not present transaction,25
tx_8608,card_64,400100,6051,855.16,False,device_541,MX,AU,high_amount_cnp,High amount card not present transaction,25
tx_8610,card_91,520000,5732,500.05,False,device_660,FR,FR,high_amount_cnp,High amount card not present transaction,25
tx_8617,card_105,520000,5732,581.99,False,device_1427,CA,CA,high_amount_cnp,High amount card not present transaction,25
tx_8626,card_559,400100,6051,878.07,False,device_4594,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_8634,card_1142,400000,6051,623.63,False,device_178,AU,AU,high_amount_cnp,High amount card not present transaction,25
tx_8636,card_855,400000,7995,976.01,False,device_197,US,US,high_amount_cnp,High amount card not present transaction,25
tx_8653,card_469,400100,6051,599.87,False,device_2270,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_8665,card_441,370000,7995,615.86,False,device_1820,DE,DE,high_amount_cnp,High amount card not present transaction,25
tx_8673,card_29,510000,7995,696.15,False,device_2893,FR,FR,high_amount_cnp,High amount card not present transaction,25
tx_8680,card_714,400100,6051,869.05,False,device_4448,MX,MX,high_amount_cnp,High amount card not present transaction,25
tx_8694,card_758,370000,6051,733.88,False,device_1673,MX,MX,high_amount_cnp,High amount card not present transaction,25
tx_8703,card_749,370000,6051,725.89,False,device_1730,US,US,high_amount_cnp,High amount card not present transaction,25
tx_8707,card_800,520000,6051,730.99,False,device_2789,CA,CA,high_amount_cnp,High amount card not present transaction,25
tx_8708,card_594,520000,5732,584.51,False,device_344,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_8722,card_295,370000,7995,655.45,False,device_1125,DE,DE,high_amount_cnp,High amount card not present transaction,25
tx_8727,card_689,400000,6051,667.43,False,device_4637,US,US,high_amount_cnp,High amount card not present transaction,25
tx_8734,card_871,530000,7995,774.88,False,device_750,FR,FR,high_amount_cnp,High amount card not present transaction,25
tx_8741,card_675,510000,5732,712.93,False,device_1228,CA,CA,high_amount_cnp,High amount card not present transaction,25
tx_8747,card_249,520000,5732,674.89,False,device_3736,FR,FR,high_amount_cnp,High amount card not present transaction,25
tx_8749,card_82,400000,7995,944.31,False,device_1548,CA,CA,high_amount_cnp,High amount card not present transaction,25
tx_8760,card_711,400100,7995,599.61,False,device_2191,DE,DE,high_amount_cnp,High amount card not present transaction,25
tx_8770,card_847,400000,7995,718.65,False,device_722,DE,DE,high_amount_cnp,High amount card not present transaction,25
tx_8776,card_1023,370000,6051,723.72,False,device_4640,AU,AU,high_amount_cnp,High amount card not present transaction,25
tx_8778,card_205,520000,6051,555.34,False,device_3353,AU,AU,high_amount_cnp,High amount card not present transaction,25
tx_8779,card_253,370000,6051,587.65,False,device_2244,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_8780,card_578,510000,6051,652.42,False,device_4650,CA,CA,high_amount_cnp,High amount card not present transaction,25
tx_8784,card_1067,530000,6051,891.52,False,device_2703,FR,FR,high_amount_cnp,High amount card not present transaction,25
tx_8802,card_485,400100,6051,910.95,False,device_3875,AU,AU,high_amount_cnp,High amount card not present transaction,25
tx_8812,card_1058,520000,6051,919.28,False,device_4960,GB,GB,high_amount_cnp,High amount card not present transaction,25
tx_8825,card_311,520000,6051,882.16,False,device_2582,FR,FR,high_amount_cnp,High amount card not present transaction,25
tx_8831,card_1067,530000,6051,929.06,False,device_2581,FR,FR,high_amount_cnp,High amount card not present transaction,25
tx_8836,card_581,400100,6051,790.92,False,device_28,CA,CA,high_amount_cnp,High amount card not present transaction,25
tx_8846,card_147,510000,6051,749.7,False,device_843,DE,DE,high_amount_cnp,High amount card not present transaction,25
tx_8848,card_473,530000,6051,590.11,False,device_2148,US,US,high_amount_cnp,High amount card not present transaction,25
tx_8860,card_840,400000,6051,865.19,False,device_4180,DE,DE,high_amount_cnp,High amount card not present transaction,25
tx_8867,card_659,510000,6051,849.41,False,device_332,MX,MX,high_amount_cnp,High amount card not present transaction,25
tx_8876,card_870,400100,5732,722.28,False,device_4298,AU,AU,high_amount_cnp,High amount card not present transaction,25
tx_8883,card_641,400000,5732,761.31,False,device_3299,GB,GB,high_amount_cnp,High amount card not present transaction,25
tx_8892,card_978,520000,5732,600.05,False,device_687,AU,AU,high_amount_cnp,High amount card not present transaction,25
tx_8893,card_543,370000,7995,919.86,False,device_4490,US,US,high_amount_cnp,High amount card not present transaction,25
tx_8895,card_911,370000,6051,808.64,False,device_3271,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_8903,card_83,370000,6051,526.36,False,device_4424,US,US,high_amount_cnp,High amount card not present transaction,25
tx_8911,card_448,510000,7995,787.58,False,device_566,US,US,high_amount_cnp,High amount card not present transaction,25
tx_8915,card_354,400100,6051,719.52,False,device_886,FR,FR,high_amount_cnp,High amount card not present transaction,25
tx_8919,card_1078,510000,6051,543.3,False,device_3129,FR,MX,high_amount_cnp,High amount card not present transaction,25
tx_8925,card_264,510000,7995,958.99,False,device_4333,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_8931,card_922,400100,7995,857.06,False,device_3595,MX,MX,high_amount_cnp,High amount card not present transaction,25
tx_8940,card_106,400000,6051,988.38,False,device_695,US,US,high_amount_cnp,High amount card not present transaction,25
tx_8945,card_663,530000,6051,736.89,False,device_1713,US,US,high_amount_cnp,High amount card not present transaction,25
tx_8947,card_1155,370000,5732,734.95,False,device_3117,BR,BR,high_amount_cnp,High amount card not present transaction,25
tx_8959,card_328,370000,6051,910.36,False,device_108,MX,MX,high_amount_cnp,High amount card not present transaction,25
tx_8962,card_280,400100,6051,889.38,False,device_1998,DE,DE,high_amount_cnp,High amount card not present transaction,25
tx_8971,card_945,370000,6051,646.96,False,device_802,FR,FR,high_amount_cnp,High amount card not present transaction,25
tx_8974,card_972,510000,6051,769.03,False,device_3362,FR,FR,high_amount_cnp,High amount card not present transaction,25
tx_8976,card_1131,530000,5732,683.11,False,device_4476,US,US,high_amount_cnp,High amount card not present transaction,25
tx_8981,card_1041,400000,7995,777.63,False,device_2420,GB,GB,high_amount_cnp,High amount card not present transaction,25
tx_8985,card_936,510000,7995,768.13,False,device_3746,MX,MX,high_amount_cnp,High amount card not present transaction,25
tx_8991,card_135,520000,7995,826.45,False,device_1857,CA,CA,high_amount_cnp,High amount card not present transaction,25
tx_8998,card_333,510000,6051,710.09,False,device_4047,US,US,high_amount_cnp,High amount card not present transaction,25
