transaction_id,card_id,bin,brand,card_type,home_country,merchant_id,mcc,merchant_country,amount,currency,card_present,timestamp,device_id,ip_country,auth_result,risk_score,risk_bucket,is_fraud_pattern,chargeback
tx_2601,card_226,400000,Visa,credit,MX,m_145,5411,US,27.9,USD,True,2025-10-11 13:15:15.680621,device_1077,MX,approved,0,0,0,0
tx_2602,card_912,400100,Visa,debit,FR,m_111,4814,DE,32.77,USD,True,2025-11-18 16:34:18.680621,device_4428,FR,approved,0,0,0,0
tx_2603,card_149,370000,Amex,credit,DE,m_241,4816,AU,197.27,USD,False,2025-11-23 10:59:19.680621,device_4555,DE,approved,15,1-20,0,0
tx_2604,card_44,400100,Visa,debit,DE,m_78,6011,MX,248.61,USD,False,2025-10-13 15:53:36.680621,device_80,DE,approved,0,0,0,0
tx_2605,card_97,370000,Amex,credit,CA,m_220,4814,US,131.26,USD,True,2025-11-26 14:01:32.680621,device_1891,CA,approved,0,0,0,0
tx_2606,card_333,510000,Mastercard,credit,US,m_88,7995,US,679.65,USD,False,2025-11-24 14:18:45.680621,device_2389,US,approved,25,21-40,0,0
tx_2607,card_1029,400100,Visa,debit,FR,m_96,4816,AU,105.04,USD,False,2025-11-06 03:46:00.680621,device_358,FR,approved,0,0,0,0
tx_2608,card_884,400000,Visa,credit,BR,m_17,5732,US,783.22,USD,False,2025-11-08 14:37:34.680621,device_1888,BR,approved,40,21-40,0,0
tx_2609,card_645,370000,Amex,credit,AU,m_171,6051,BR,434.16,USD,False,2025-10-11 17:57:17.680621,device_4131,AU,approved,15,1-20,0,0
tx_2610,card_620,370000,Amex,credit,US,m_158,4814,BR,76.57,USD,True,2025-10-26 03:47:46.680621,device_1213,US,approved,0,0,0,0
tx_2611,card_647,400000,Visa,credit,MX,m_41,6051,FR,896.33,USD,False,2025-10-24 02:52:52.680621,device_1633,MX,approved,40,21-40,0,0
tx_2612,card_867,400100,Visa,debit,GB,m_107,4814,GB,178.75,USD,False,2025-10-08 02:22:51.680621,device_1706,GB,approved,15,1-20,0,0
tx_2613,card_898,400100,Visa,debit,GB,m_63,5999,GB,169.58,USD,True,2025-11-27 08:15:35.680621,device_3088,GB,approved,0,0,0,0
tx_2614,card_328,370000,Amex,credit,MX,m_177,6011,AU,111.94,USD,True,2025-10-18 18:05:35.680621,device_40,MX,approved,15,1-20,0,0
tx_2615,card_92,400000,Visa,credit,CA,m_185,7995,BR,416.3,USD,False,2025-10-19 12:27:27.680621,device_3328,CA,approved,0,0,0,0
tx_2616,card_220,400100,Visa,debit,GB,m_137,5999,GB,144.59,USD,False,2025-10-22 17:43:09.680621,device_1926,GB,approved,0,0,0,0
tx_2617,card_350,530000,Mastercard,prepaid,FR,m_202,5999,DE,120.55,USD,False,2025-12-03 11:00:09.680621,device_4358,FR,approved,0,0,0,0
tx_2618,card_185,400000,Visa,credit,CA,m_176,4814,BR,219.54,USD,True,2025-11-09 15:47:57.680621,device_2460,CA,approved,0,0,0,0
tx_2619,card_405,370000,Amex,credit,FR,m_79,6051,GB,770.24,USD,False,2025-11-02 00:07:23.680621,device_3183,FR,approved,40,21-40,0,0
tx_2620,card_546,400000,Visa,credit,MX,m_38,4816,GB,47.4,USD,False,2025-11-19 03:30:42.680621,device_973,MX,approved,0,0,0,0
tx_2621,card_652,520000,Mastercard,debit,US,m_209,6051,MX,785.08,USD,False,2025-10-17 06:53:15.680621,device_4288,US,approved,40,21-40,0,0
tx_2622,card_666,510000,Mastercard,credit,AU,m_169,6011,DE,280.41,USD,False,2025-12-02 14:52:01.680621,device_2532,AU,approved,0,0,0,0
tx_2623,card_145,400000,Visa,credit,CA,m_130,4814,MX,263.33,USD,False,2025-10-09 02:57:36.680621,device_561,CA,approved,15,1-20,0,0
tx_2624,card_993,400100,Visa,debit,GB,m_41,6051,FR,760.39,USD,False,2025-11-17 00:58:21.680621,device_3368,GB,approved,25,21-40,1,0
tx_2625,card_348,530000,Mastercard,prepaid,CA,m_117,6051,AU,720.96,USD,False,2025-11-16 05:16:49.680621,device_3539,CA,approved,25,21-40,0,0
tx_2626,card_257,530000,Mastercard,prepaid,US,m_75,4814,FR,143.08,USD,False,2025-11-29 07:02:39.680621,device_751,US,approved,15,1-20,0,0
tx_2627,card_609,400100,Visa,debit,BR,m_28,5968,AU,215.38,USD,False,2025-11-26 19:04:31.680621,device_3660,BR,approved,0,0,0,0
tx_2628,card_229,520000,Mastercard,debit,BR,m_232,5732,MX,699.49,USD,False,2025-11-14 22:11:45.680621,device_1153,BR,approved,25,21-40,0,0
tx_2629,card_197,400000,Visa,credit,DE,m_178,7995,GB,841.34,USD,False,2025-11-02 09:35:57.680621,device_2661,DE,approved,25,21-40,0,0
tx_2630,card_152,510000,Mastercard,credit,US,m_12,5999,CA,119.23,USD,True,2025-10-29 12:50:01.680621,device_2822,US,declined,0,0,0,0
tx_2631,card_1161,400100,Visa,debit,CA,m_126,6051,AU,758.16,USD,False,2025-10-16 10:04:34.680621,device_1307,CA,declined,35,21-40,0,0
tx_2632,card_1029,400100,Visa,debit,FR,m_104,7995,CA,130.75,USD,False,2025-11-30 06:03:35.680621,device_952,FR,approved,15,1-20,0,0
tx_2633,card_467,400100,Visa,debit,BR,m_182,4816,US,148.52,USD,False,2025-11-10 13:02:04.680621,device_4625,US,declined,20,1-20,1,0
tx_2634,card_120,400000,Visa,credit,US,m_97,6011,GB,101.22,USD,False,2025-10-29 05:21:47.680621,device_454,US,approved,15,1-20,0,0
tx_2635,card_783,510000,Mastercard,credit,MX,m_11,7995,US,565.22,USD,False,2025-10-16 05:33:46.680621,device_1047,MX,approved,25,21-40,0,0
tx_2636,card_56,370000,Amex,credit,AU,m_113,6051,CA,924.16,USD,False,2025-10-10 19:56:22.680621,device_736,AU,approved,40,21-40,0,0
tx_2637,card_1151,400100,Visa,debit,CA,m_95,5732,FR,330.37,USD,False,2025-11-18 10:23:37.680621,device_563,CA,approved,0,0,0,0
tx_2638,card_814,370000,Amex,credit,AU,m_34,5732,DE,635.1,USD,False,2025-11-13 07:00:03.680621,device_95,AU,approved,25,21-40,0,0
tx_2639,card_991,370000,Amex,credit,DE,m_201,4814,MX,171.96,USD,True,2025-11-02 01:22:16.680621,device_2557,DE,approved,0,0,0,0
tx_2640,card_53,370000,Amex,credit,US,m_161,4814,CA,157.71,USD,False,2025-11-19 15:43:52.680621,device_3433,US,declined,0,0,0,0
tx_2641,card_1023,370000,Amex,credit,AU,m_223,4816,BR,181.88,USD,False,2025-10-18 08:24:08.680621,device_722,AU,approved,15,1-20,0,0
tx_2642,card_682,370000,Amex,credit,BR,m_168,4816,FR,136.2,USD,False,2025-10-27 20:29:42.680621,device_2533,BR,approved,15,1-20,0,0
tx_2643,card_523,400000,Visa,credit,MX,m_101,7995,GB,793.99,USD,False,2025-11-10 21:49:15.680621,device_4574,MX,approved,25,21-40,0,0
tx_2644,card_1077,510000,Mastercard,credit,DE,m_140,6011,CA,273.33,USD,False,2025-10-17 19:33:12.680621,device_1034,DE,approved,0,0,0,0
tx_2645,card_944,370000,Amex,credit,FR,m_122,4816,MX,115.42,USD,False,2025-10-08 07:44:52.680621,device_4173,FR,approved,0,0,0,0
tx_2646,card_84,400100,Visa,debit,CA,m_22,7995,GB,220.11,USD,False,2025-11-15 19:25:03.680621,device_1251,CA,approved,0,0,0,0
tx_2647,card_945,370000,Amex,credit,FR,m_223,4816,BR,33.01,USD,False,2025-11-16 15:24:41.680621,device_4472,FR,approved,0,0,0,0
tx_2648,card_856,400100,Visa,debit,MX,m_108,4816,GB,75.6,USD,False,2025-11-22 07:17:15.680621,device_660,MX,approved,15,1-20,0,0
tx_2649,card_322,510000,Mastercard,credit,DE,m_166,4816,DE,132.77,USD,False,2025-10-09 09:57:56.680621,device_300,DE,approved,0,0,0,0
tx_2650,card_95,520000,Mastercard,debit,MX,m_234,4816,DE,75.77,USD,False,2025-11-06 05:04:31.680621,device_1193,MX,approved,15,1-20,0,0
tx_2651,card_755,510000,Mastercard,credit,AU,m_43,4814,BR,96.62,USD,True,2025-11-06 18:49:35.680621,device_3435,BR,approved,0,0,0,0
tx_2652,card_759,370000,Amex,credit,GB,m_249,5411,FR,25.17,USD,True,2025-11-18 23:27:39.680621,device_2071,GB,approved,15,1-20,0,0
tx_2653,card_965,400100,Visa,debit,MX,m_14,5999,GB,266.5,USD,True,2025-10-24 15:51:19.680621,device_141,MX,declined,0,0,0,0
tx_2654,card_452,400100,Visa,debit,GB,m_157,5999,FR,75.16,USD,False,2025-10-17 18:25:53.680621,device_4040,GB,approved,0,0,0,0
tx_2655,card_831,370000,Amex,credit,AU,m_36,5411,AU,34.36,USD,True,2025-11-18 14:37:54.680621,device_1913,AU,approved,0,0,0,0
tx_2656,card_283,520000,Mastercard,debit,FR,m_206,5999,BR,279.99,USD,False,2025-11-28 05:47:09.680621,device_4234,FR,approved,15,1-20,0,0
tx_2657,card_189,510000,Mastercard,credit,BR,m_52,4816,MX,102.56,USD,False,2025-11-16 06:58:50.680621,device_2128,BR,approved,15,1-20,0,0
tx_2658,card_187,530000,Mastercard,prepaid,DE,m_137,5999,GB,22.9,USD,False,2025-10-12 04:50:09.680621,device_1489,DE,approved,15,1-20,0,0
tx_2659,card_923,510000,Mastercard,credit,DE,m_215,4816,US,263.51,USD,False,2025-11-04 00:56:47.680621,device_674,DE,approved,0,0,0,0
tx_2660,card_811,520000,Mastercard,debit,GB,m_140,6011,CA,112.05,USD,True,2025-11-15 22:21:06.680621,device_418,GB,approved,0,0,0,0
tx_2661,card_249,520000,Mastercard,debit,FR,m_7,6011,BR,292.32,USD,False,2025-10-17 17:02:40.680621,device_4139,FR,approved,0,0,0,0
tx_2662,card_321,510000,Mastercard,credit,MX,m_67,4814,MX,163.63,USD,True,2025-10-27 12:46:28.680621,device_861,MX,approved,0,0,0,0
tx_2663,card_1185,520000,Mastercard,debit,AU,m_44,6011,US,72.9,USD,False,2025-10-11 02:29:05.680621,device_109,AU,approved,15,1-20,0,0
tx_2664,card_957,400100,Visa,debit,BR,m_246,6011,MX,109.65,USD,True,2025-11-25 03:33:45.680621,device_811,BR,approved,0,0,0,0
tx_2665,card_670,370000,Amex,credit,AU,m_109,5999,FR,284.75,USD,False,2025-10-18 03:29:19.680621,device_3179,AU,approved,15,1-20,0,0
tx_2666,card_260,400100,Visa,debit,US,m_113,6051,CA,422.68,USD,False,2025-11-26 05:03:57.680621,device_2117,US,approved,15,1-20,0,0
tx_2667,card_469,400100,Visa,debit,BR,m_144,4816,MX,82.56,USD,False,2025-11-12 08:37:29.680621,device_78,BR,approved,15,1-20,0,0
tx_2668,card_620,370000,Amex,credit,US,m_138,5411,BR,76.03,USD,True,2025-11-09 17:48:00.680621,device_4343,US,approved,15,1-20,0,0
tx_2669,card_629,400000,Visa,credit,BR,m_140,6011,CA,206.62,USD,False,2025-12-01 03:24:12.680621,device_4330,BR,approved,0,0,0,0
tx_2670,card_667,510000,Mastercard,credit,BR,m_229,6011,CA,271.39,USD,True,2025-11-22 09:23:09.680621,device_4905,BR,approved,0,0,0,0
tx_2671,card_78,400000,Visa,credit,FR,m_9,6051,BR,131.68,USD,False,2025-11-17 07:05:53.680621,device_867,FR,approved,0,0,0,0
tx_2672,card_328,370000,Amex,credit,MX,m_2,6051,DE,858.64,USD,False,2025-10-20 13:18:52.680621,device_1662,MX,approved,40,21-40,0,0
tx_2673,card_1066,400000,Visa,credit,FR,m_64,7995,BR,356.97,USD,False,2025-11-24 13:38:49.680621,device_989,FR,approved,0,0,0,0
tx_2674,card_457,370000,Amex,credit,DE,m_76,6011,MX,191.98,USD,True,2025-11-17 15:46:28.680621,device_4585,DE,approved,0,0,0,0
tx_2675,card_1019,510000,Mastercard,credit,BR,m_5,5968,FR,23.19,USD,False,2025-11-30 01:34:51.680621,device_123,BR,approved,0,0,0,0
tx_2676,card_497,510000,Mastercard,credit,CA,m_16,5999,BR,39.25,USD,False,2025-11-25 13:09:41.680621,device_258,CA,approved,0,0,0,0
tx_2677,card_112,520000,Mastercard,debit,US,m_160,5732,CA,406.51,USD,False,2025-10-21 01:22:23.680621,device_1748,US,approved,15,1-20,0,0
tx_2678,card_1026,400000,Visa,credit,US,m_27,4814,AU,242.33,USD,True,2025-10-11 15:34:30.680621,device_3150,US,approved,0,0,0,0
tx_2679,card_82,400000,Visa,credit,CA,m_242,5411,AU,59.43,USD,True,2025-11-22 19:07:15.680621,device_164,CA,approved,0,0,0,0
tx_2680,card_796,370000,Amex,credit,AU,m_101,7995,GB,99.85,USD,False,2025-11-19 09:01:52.680621,device_970,AU,approved,0,0,0,0
tx_2681,card_13,510000,Mastercard,credit,DE,m_183,5411,BR,57.1,USD,True,2025-10-19 03:54:13.680621,device_3331,DE,approved,0,0,0,0
tx_2682,card_327,400100,Visa,debit,FR,m_195,4816,CA,220.75,USD,False,2025-10-08 09:11:21.680621,device_3935,FR,approved,0,0,0,0
tx_2683,card_835,400000,Visa,credit,GB,m_164,4814,FR,220.37,USD,True,2025-11-27 16:50:44.680621,device_2114,GB,approved,0,0,0,0
tx_2684,card_1145,370000,Amex,credit,DE,m_97,6011,GB,40.32,USD,False,2025-10-18 21:04:02.680621,device_4409,DE,approved,0,0,0,0
tx_2685,card_1176,400100,Visa,debit,BR,m_177,6011,AU,281.3,USD,False,2025-10-29 08:27:22.680621,device_194,BR,approved,0,0,0,0
tx_2686,card_661,400000,Visa,credit,AU,m_8,5732,MX,628.36,USD,False,2025-11-07 16:09:27.680621,device_1873,AU,approved,25,21-40,0,0
tx_2687,card_338,370000,Amex,credit,MX,m_22,7995,GB,256.1,USD,False,2025-11-13 13:30:55.680621,device_3902,MX,approved,0,0,0,0
tx_2688,card_412,530000,Mastercard,prepaid,BR,m_7,6011,BR,22.88,USD,False,2025-10-31 17:57:31.680621,device_1894,BR,approved,0,0,0,0
tx_2689,card_194,400000,Visa,credit,FR,m_198,5968,GB,112.36,USD,False,2025-11-30 08:23:12.680621,device_744,FR,approved,0,0,0,0
tx_2690,card_121,370000,Amex,credit,GB,m_192,6011,CA,118.45,USD,False,2025-11-03 18:21:19.680621,device_4086,GB,approved,0,0,0,0
tx_2691,card_977,400100,Visa,debit,GB,m_180,5411,CA,70.27,USD,False,2025-10-19 19:50:26.680621,device_2622,GB,approved,0,0,0,0
tx_2692,card_424,400100,Visa,debit,FR,m_149,4816,BR,162.83,USD,False,2025-10-21 05:42:45.680621,device_4473,FR,approved,0,0,0,0
tx_2693,card_402,510000,Mastercard,credit,MX,m_96,4816,AU,124.52,USD,False,2025-10-17 12:23:06.680621,device_1098,MX,approved,0,0,0,0
tx_2694,card_641,400000,Visa,credit,GB,m_191,4814,AU,101.35,USD,True,2025-11-02 03:48:52.680621,device_1268,GB,approved,0,0,0,0
tx_2695,card_215,520000,Mastercard,debit,CA,m_52,4816,MX,5.94,USD,False,2025-10-30 00:03:00.680621,device_3141,CA,approved,0,0,0,0
tx_2696,card_633,400100,Visa,debit,AU,m_92,5411,MX,55.58,USD,False,2025-11-12 20:37:57.680621,device_2296,AU,approved,15,1-20,0,0
tx_2697,card_214,400000,Visa,credit,FR,m_98,4814,FR,220.74,USD,True,2025-10-14 05:34:21.680621,device_3618,FR,approved,0,0,0,0
tx_2698,card_380,370000,Amex,credit,DE,m_208,5968,CA,154.9,USD,False,2025-11-25 12:05:13.680621,device_3800,DE,approved,0,0,0,0
tx_2699,card_544,370000,Amex,credit,DE,m_201,4814,MX,132.99,USD,False,2025-10-30 06:34:06.680621,device_3942,DE,approved,0,0,0,0
tx_2700,card_992,510000,Mastercard,credit,FR,m_209,6051,MX,553.23,USD,False,2025-11-24 04:56:46.680621,device_2606,FR,approved,25,21-40,0,0
tx_2701,card_751,510000,Mastercard,credit,FR,m_161,4814,CA,229.54,USD,False,2025-11-05 17:49:11.680621,device_598,FR,approved,0,0,0,0
tx_2702,card_1107,530000,Mastercard,prepaid,US,m_172,5732,FR,195.34,USD,True,2025-10-23 16:23:26.680621,device_4610,US,approved,0,0,0,0
tx_2703,card_1116,400000,Visa,credit,AU,m_109,5999,FR,58.48,USD,False,2025-11-20 17:30:29.680621,device_1524,AU,approved,15,1-20,0,0
tx_2704,card_1182,530000,Mastercard,prepaid,MX,m_212,4814,AU,23.16,USD,False,2025-11-01 07:00:58.680621,device_1115,MX,approved,15,1-20,0,0
tx_2705,card_376,520000,Mastercard,debit,CA,m_95,5732,FR,735.12,USD,False,2025-10-14 12:25:23.680621,device_1692,CA,approved,25,21-40,0,0
tx_2706,card_282,510000,Mastercard,credit,BR,m_8,5732,MX,418.87,USD,False,2025-11-11 17:25:22.680621,device_4946,BR,approved,0,0,0,0
tx_2707,card_419,370000,Amex,credit,DE,m_216,5411,US,36.31,USD,False,2025-10-10 21:18:08.680621,device_2157,DE,approved,0,0,0,0
tx_2708,card_284,400000,Visa,credit,FR,m_173,6051,CA,624.31,USD,False,2025-10-13 12:58:25.680621,device_2742,FR,approved,40,21-40,0,0
tx_2709,card_510,510000,Mastercard,credit,BR,m_65,6011,GB,152.22,USD,True,2025-10-10 10:05:37.680621,device_4300,BR,approved,0,0,0,0
tx_2710,card_19,400000,Visa,credit,MX,m_94,5732,MX,433.76,USD,False,2025-10-16 02:11:44.680621,device_2682,MX,approved,15,1-20,0,0
tx_2711,card_227,400100,Visa,debit,MX,m_215,4816,US,125.27,USD,False,2025-10-08 19:29:41.680621,device_2575,MX,approved,0,0,0,0
tx_2712,card_96,370000,Amex,credit,US,m_92,5411,MX,94.45,USD,True,2025-11-22 22:41:11.680621,device_4098,US,approved,0,0,0,0
tx_2713,card_569,520000,Mastercard,debit,CA,m_50,7995,GB,574.38,USD,False,2025-11-10 09:05:50.680621,device_2087,CA,approved,40,21-40,0,0
tx_2714,card_568,400000,Visa,credit,CA,m_15,5411,BR,74.04,USD,False,2025-11-28 02:50:06.680621,device_2128,CA,approved,15,1-20,0,0
tx_2715,card_814,370000,Amex,credit,AU,m_184,7995,DE,571.38,USD,False,2025-11-16 00:39:53.680621,device_1067,AU,approved,25,21-40,0,0
tx_2716,card_313,370000,Amex,credit,MX,m_161,4814,CA,190.94,USD,False,2025-10-24 23:42:59.680621,device_1207,MX,approved,15,1-20,0,0
tx_2717,card_1142,400000,Visa,credit,AU,m_222,4816,AU,269.89,USD,False,2025-11-12 23:22:56.680621,device_4015,AU,approved,0,0,0,0
tx_2718,card_200,520000,Mastercard,debit,BR,m_29,6051,FR,340.09,USD,False,2025-11-18 00:25:02.680621,device_1347,BR,approved,0,0,0,0
tx_2719,card_1016,510000,Mastercard,credit,BR,m_227,4814,FR,214.78,USD,True,2025-11-02 23:52:17.680621,device_4526,BR,approved,15,1-20,0,0
tx_2720,card_215,520000,Mastercard,debit,CA,m_201,4814,MX,199.22,USD,True,2025-10-18 00:14:01.680621,device_3481,CA,declined,0,0,0,0
tx_2721,card_748,510000,Mastercard,credit,DE,m_212,4814,AU,286.47,USD,True,2025-10-25 10:45:55.680621,device_3386,DE,declined,0,0,0,0
tx_2722,card_1097,370000,Amex,credit,MX,m_206,5999,BR,295.59,USD,True,2025-11-15 13:11:57.680621,device_2201,MX,approved,0,0,0,0
tx_2723,card_821,520000,Mastercard,debit,US,m_185,7995,BR,379.66,USD,False,2025-11-30 00:02:12.680621,device_208,US,approved,0,0,0,0
tx_2724,card_1117,520000,Mastercard,debit,MX,m_239,4814,US,106.32,USD,False,2025-10-15 18:13:10.680621,device_3278,MX,approved,0,0,0,0
tx_2725,card_383,400100,Visa,debit,BR,m_230,6051,DE,273.35,USD,False,2025-10-09 00:01:43.680621,device_270,BR,approved,0,0,0,0
tx_2726,card_377,520000,Mastercard,debit,AU,m_95,5732,FR,350.58,USD,False,2025-11-21 12:04:44.680621,device_1504,AU,approved,0,0,0,0
tx_2727,card_1029,400100,Visa,debit,FR,m_84,4814,MX,285.08,USD,False,2025-11-19 17:30:37.680621,device_1310,FR,approved,0,0,0,0
tx_2728,card_582,510000,Mastercard,credit,AU,m_180,5411,CA,11.38,USD,False,2025-10-08 11:19:38.680621,device_4424,CA,declined,20,1-20,0,0
tx_2729,card_681,400100,Visa,debit,CA,m_54,6051,AU,394.18,USD,False,2025-11-02 05:00:29.680621,device_499,CA,approved,0,0,0,0
tx_2730,card_350,530000,Mastercard,prepaid,FR,m_70,6051,DE,446.58,USD,False,2025-12-05 13:27:09.680621,device_1794,FR,approved,0,0,0,0
tx_2731,card_245,530000,Mastercard,prepaid,US,m_163,6011,AU,5.27,USD,True,2025-10-16 09:38:56.680621,device_1312,US,approved,15,1-20,0,0
tx_2732,card_192,510000,Mastercard,credit,US,m_153,4814,BR,165.42,USD,True,2025-10-12 14:11:35.680621,device_2446,US,declined,0,0,0,0
tx_2733,card_256,530000,Mastercard,prepaid,BR,m_95,5732,FR,708.62,USD,False,2025-11-17 17:04:12.680621,device_3708,BR,approved,40,21-40,0,0
tx_2734,card_471,400000,Visa,credit,BR,m_162,6011,AU,138.43,USD,False,2025-11-06 10:38:00.680621,device_2916,BR,declined,15,1-20,0,0
tx_2735,card_1189,510000,Mastercard,credit,AU,m_172,5732,FR,457.47,USD,True,2025-10-08 00:14:18.680621,device_4143,AU,approved,0,0,0,0
tx_2736,card_1195,530000,Mastercard,prepaid,AU,m_225,5732,AU,669.24,USD,False,2025-11-25 00:43:09.680621,device_2977,AU,approved,40,21-40,0,0
tx_2737,card_847,400000,Visa,credit,DE,m_132,6011,FR,118.25,USD,False,2025-10-17 23:34:30.680621,device_4629,DE,declined,15,1-20,0,0
tx_2738,card_779,400000,Visa,credit,BR,m_133,4814,DE,25.26,USD,True,2025-10-15 12:05:22.680621,device_3043,BR,approved,0,0,0,0
tx_2739,card_670,370000,Amex,credit,AU,m_77,6011,MX,238.35,USD,True,2025-11-29 14:21:31.680621,device_4690,AU,approved,0,0,0,0
tx_2740,card_764,400100,Visa,debit,US,m_215,4816,US,271.22,USD,False,2025-11-10 18:57:47.680621,device_1577,US,approved,0,0,0,0
tx_2741,card_77,520000,Mastercard,debit,MX,m_222,4816,AU,104.43,USD,False,2025-10-31 17:03:04.680621,device_2929,MX,approved,15,1-20,0,0
tx_2742,card_786,510000,Mastercard,credit,MX,m_62,5732,GB,305.12,USD,True,2025-10-13 17:16:23.680621,device_930,MX,approved,0,0,0,0
tx_2743,card_218,370000,Amex,credit,BR,m_65,6011,GB,34.44,USD,True,2025-10-11 04:42:49.680621,device_1852,BR,approved,0,0,0,0
tx_2744,card_34,520000,Mastercard,debit,DE,m_82,5411,DE,34.25,USD,False,2025-10-31 19:12:21.680621,device_1579,DE,approved,15,1-20,0,0
tx_2745,card_579,530000,Mastercard,prepaid,GB,m_30,7995,MX,372.85,USD,False,2025-10-23 19:13:08.680621,device_4851,US,approved,20,1-20,0,0
tx_2746,card_594,520000,Mastercard,debit,BR,m_132,6011,FR,166.55,USD,False,2025-11-03 02:48:34.680621,device_2214,BR,approved,0,0,0,0
tx_2747,card_442,400100,Visa,debit,CA,m_154,4814,GB,25.58,USD,False,2025-11-15 02:15:00.680621,device_2565,CA,approved,15,1-20,0,0
tx_2748,card_824,530000,Mastercard,prepaid,CA,m_60,5999,CA,256.45,USD,True,2025-11-25 03:38:05.680621,device_3289,CA,approved,15,1-20,0,0
tx_2749,card_934,400000,Visa,credit,DE,m_106,5411,DE,71.82,USD,False,2025-11-03 22:21:30.680621,device_1312,DE,approved,15,1-20,0,0
tx_2750,card_1045,400100,Visa,debit,DE,m_37,5732,GB,427.49,USD,False,2025-11-02 23:51:50.680621,device_762,DE,approved,15,1-20,0,0
tx_2751,card_228,370000,Amex,credit,AU,m_155,5732,US,354.59,USD,False,2025-10-25 12:13:48.680621,device_3241,AU,approved,0,0,0,0
tx_2752,card_288,510000,Mastercard,credit,CA,m_134,4814,DE,98.0,USD,True,2025-11-15 20:47:57.680621,device_1050,CA,approved,0,0,0,0
tx_2753,card_1176,400100,Visa,debit,BR,m_5,5968,FR,220.17,USD,False,2025-10-22 15:06:06.680621,device_4168,BR,approved,0,0,0,0
tx_2754,card_1145,370000,Amex,credit,DE,m_73,5411,AU,15.82,USD,True,2025-10-21 17:28:58.680621,device_209,DE,approved,15,1-20,0,0
tx_2755,card_270,370000,Amex,credit,CA,m_104,7995,CA,438.31,USD,False,2025-10-30 03:30:44.680621,device_217,CA,approved,0,0,0,0
tx_2756,card_533,400100,Visa,debit,CA,m_105,4814,BR,21.26,USD,False,2025-11-03 05:10:40.680621,device_501,CA,approved,0,0,0,0
tx_2757,card_455,520000,Mastercard,debit,GB,m_107,4814,GB,98.72,USD,False,2025-11-09 04:12:36.680621,device_2906,GB,approved,0,0,0,0
tx_2758,card_655,370000,Amex,credit,CA,m_16,5999,BR,171.13,USD,False,2025-10-21 12:08:23.680621,device_823,AU,approved,35,21-40,0,0
tx_2759,card_1054,520000,Mastercard,debit,GB,m_111,4814,DE,232.74,USD,False,2025-11-19 19:57:00.680621,device_3975,GB,approved,0,0,0,0
tx_2760,card_423,520000,Mastercard,debit,AU,m_153,4814,BR,44.62,USD,False,2025-10-20 06:29:25.680621,device_3067,AU,approved,0,0,0,0
tx_2761,card_276,530000,Mastercard,prepaid,MX,m_249,5411,FR,64.66,USD,False,2025-11-25 15:59:50.680621,device_4467,MX,approved,0,0,0,0
tx_2762,card_1021,520000,Mastercard,debit,CA,m_210,7995,AU,721.15,USD,False,2025-12-04 07:20:29.680621,device_1478,CA,declined,35,21-40,0,0
tx_2763,card_727,520000,Mastercard,debit,US,m_3,5732,BR,530.81,USD,True,2025-11-24 19:00:17.680621,device_3132,US,approved,0,0,0,0
tx_2764,card_1004,370000,Amex,credit,MX,m_215,4816,US,163.07,USD,False,2025-10-24 11:24:00.680621,device_4825,MX,approved,0,0,0,0
tx_2765,card_5,370000,Amex,credit,CA,m_66,6011,BR,98.5,USD,True,2025-12-06 21:48:51.680621,device_469,CA,approved,0,0,0,0
tx_2766,card_218,370000,Amex,credit,BR,m_149,4816,BR,174.92,USD,False,2025-11-03 15:33:31.680621,device_470,BR,approved,15,1-20,0,0
tx_2767,card_780,530000,Mastercard,prepaid,GB,m_108,4816,GB,127.37,USD,False,2025-11-29 12:39:44.680621,device_1408,GB,declined,0,0,0,0
tx_2768,card_690,370000,Amex,credit,AU,m_62,5732,GB,511.31,USD,True,2025-10-24 15:28:02.680621,device_148,AU,approved,0,0,0,0
tx_2769,card_928,510000,Mastercard,credit,MX,m_119,6051,AU,54.0,USD,False,2025-10-20 02:56:50.680621,device_4789,BR,declined,20,1-20,1,1
tx_2770,card_169,520000,Mastercard,debit,US,m_182,4816,US,178.01,USD,False,2025-12-03 19:27:39.680621,device_3210,US,approved,0,0,0,0
tx_2771,card_1074,520000,Mastercard,debit,FR,m_189,5968,CA,192.99,USD,False,2025-11-10 23:18:50.680621,device_71,FR,approved,0,0,0,0
tx_2772,card_641,400000,Visa,credit,GB,m_146,5999,CA,169.14,USD,True,2025-11-06 01:40:11.680621,device_3664,GB,approved,15,1-20,0,0
tx_2773,card_232,400100,Visa,debit,DE,m_90,6011,CA,52.94,USD,False,2025-10-09 04:31:51.680621,device_743,DE,approved,0,0,0,0
tx_2774,card_911,370000,Amex,credit,BR,m_127,5411,US,55.35,USD,False,2025-10-16 10:04:30.680621,device_2355,BR,approved,0,0,0,0
tx_2775,card_498,370000,Amex,credit,FR,m_215,4816,US,209.53,USD,False,2025-12-05 17:47:24.680621,device_3421,FR,approved,15,1-20,0,0
tx_2776,card_865,520000,Mastercard,debit,CA,m_235,5968,FR,266.69,USD,False,2025-11-16 18:04:00.680621,device_3265,CA,approved,0,0,0,0
tx_2777,card_364,370000,Amex,credit,MX,m_84,4814,MX,212.88,USD,False,2025-10-25 22:15:00.680621,device_547,MX,approved,15,1-20,0,0
